id,age,gender,switch.h2w,switch.w2h,gcos.auto,gcos.cont,gcos.impe,mvs.intrinsic,mvs.integrated,mvs.identified,mvs.introjected,mvs.external,mvs.amotivation,triptype,info,familiarity,choice,time
24,30,Female,Once a week,Never,6.08,4.50,3.17,5,4,4.5,2.5,1.75,1.25,H2F,F,P,2,15
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2H,C,R,1,18
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2W,C,R,1,17
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2F,C,P,1,12
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2F,F,P,2,10
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2H,F,P,2,16
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2W,V,R,2,14
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2F,B,L,2,11
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2F,V,P,2,7
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2H,V,P,2,8
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2W,F,P,2,13
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2F,V,P,2,7
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2F,C,P,2,14
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2H,V,R,2,21
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2W,F,R,2,10
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2F,F,R,2,8
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2F,V,R,2,9
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2H,F,R,2,9
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2W,V,P,2,8
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2F,F,P,2,6
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2F,C,R,2,8
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2H,C,P,2,7
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2W,B,L,2,9
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2F,V,R,2,6
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2F,B,L,2,6
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2H,B,L,2,6
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2W,C,P,2,8
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,W2F,C,R,2,5
25,33,Male,Never,Never,5.33,3.00,2.42,4.75,4.5,4.5,1.75,1.5,1.5,H2F,F,R,2,6
